Point ID,Points_0,Points_1,Points_2,Points_Magnitude,displacement_0,displacement_1,displacement_2,displacement_Magnitude,velocity_0,velocity_1,velocity_2,velocity_Magnitude
0,-88042.8,35925.9,0,95090.5,-0.0144531,0.0063516,0.00129308,0.01584,-6.2122e-11,2.72812e-11,-6.00202e-11,9.05861e-11
1,-87111,52500.1,0,101708,-0.0100595,0.0062197,0.00130832,0.0118991,-5.97035e-11,4.29228e-11,-1.46112e-11,7.4969e-11
2,-74638.7,45062.8,0,87187.1,-0.0179652,0.0109886,0.00133531,0.0211017,-6.15956e-11,3.58201e-11,-1.13896e-10,1.34348e-10
3,-112988,95412.8,0,147885,-0.00215201,0.00221944,0.000827874,0.00320038,-2.52087e-11,2.76189e-11,2.20752e-11,4.34235e-11
4,122585,-150000,0,193719,0.000834062,0,0.000703959,0.00109143,1.16763e-11,0,2.1326e-11,2.43132e-11
5,-73503.3,60039,0,94907.4,-0.0114859,0.00949324,0.00128747,0.0149568,-5.28798e-11,4.73739e-11,-4.92065e-11,8.6382e-11
6,52500.7,87111.4,0,101709,0.0061205,0.0104707,0.00130097,0.0121979,3.74026e-11,5.89007e-11,-1.79043e-11,7.20334e-11
7,60041.1,73504.9,0,94910,0.0092811,0.0116485,0.00152102,0.0149713,4.31643e-11,5.85956e-11,-4.90154e-11,8.77446e-11
8,45064.1,74639.7,0,87188.6,0.0113007,0.0181314,0.000512942,0.0213709,3.56392e-11,6.17382e-11,-1.25168e-10,1.44044e-10
9,-114318,73854.6,0,136099,-0.00315139,0.00280605,0.00109757,0.00436003,-3.31907e-11,3.31828e-11,2.56146e-11,5.3468e-11
10,-93066.1,82416,0,124313,-0.00430513,0.00402606,0.00181105,0.0061663,-4.17659e-11,4.20289e-11,3.26061e-11,6.76312e-11
11,-75377.2,30343.4,0,81255.5,-0.0257452,0.0105688,0.000480258,0.0278343,-7.63171e-11,3.0916e-11,-2.00246e-10,2.16514e-10
12,-63699.6,38111.9,0,74230.4,-0.032184,0.0179662,0.000181364,0.0368596,-8.97074e-11,4.26263e-11,-3.12897e-10,3.28281e-10
13,37449.2,-39392.6,0,54352.7,0.0858235,-0.0933564,0.0338614,0.131254,4.50944e-10,-5.05639e-10,-4.75657e-10,8.2781e-10
14,29861.7,-40130.5,0,50021.8,0.100403,-0.13714,0.0627828,0.18119,5.94136e-10,-8.19009e-10,-2.3163e-10,1.03799e-09
15,32757.3,-33495.5,0,46850.8,0.151309,-0.156019,0.102053,0.240106,9.6883e-10,-1.0153e-09,1.94231e-10,1.41675e-09
16,-5849.89,118265,0,118409,-0.000411773,0.00607336,0.00140561,0.00624748,-3.65604e-12,4.27377e-11,2.20333e-11,4.82218e-11
17,88672.4,19175.4,0,90722,0.0174875,0.00352313,-0.00031164,0.0178416,6.05835e-11,1.11449e-11,-9.72093e-11,1.15084e-10
18,84268.6,37659.3,0,92300.7,0.0146297,0.0066662,0.00167074,0.0161634,5.61023e-11,2.66465e-11,-5.4747e-11,8.27933e-11
19,75656.1,22514.3,0,78935,0.0281012,0.00878606,0.00101824,0.0294603,6.56588e-11,1.57568e-11,-2.29905e-10,2.39615e-10
20,38399.8,-133138,0,138565,0.00164952,-0.00231104,0.00141578,0.00317274,1.98619e-11,-2.30358e-11,3.22339e-11,4.4319e-11
21,30776.7,-150000,0,153125,0.00115192,0,0.00147564,0.00187201,1.4149e-11,0,3.34912e-11,3.63573e-11
22,51914.1,-150000,0,158730,0.00162446,0,0.00155858,0.00225123,2.10182e-11,0,3.53425e-11,4.11201e-11
23,-18649.6,-25892.5,0,31909.7,-0.347054,-0.486623,0.681279,0.906306,-2.36225e-09,-3.30193e-09,6.39791e-09,7.57735e-09
24,-15531.1,-22640.6,0,27455.7,-0.420124,-0.622674,1.07864,1.31441,-2.73589e-09,-4.0627e-09,1.00768e-08,1.12041e-08
25,-133938,2013.65,0,133953,-0.00266515,0.000125263,0.00145049,0.00303688,-2.56039e-11,1.82646e-12,3.18763e-11,4.09268e-11
26,-133854,-18281.5,0,135097,-0.00258431,-0.000897429,0.00144993,0.00309618,-2.35787e-11,-1.02831e-11,3.27204e-11,4.16212e-11
27,-118265,-5849.88,0,118409,-0.00611282,-0.000390177,0.00146457,0.00629792,-4.58848e-11,-4.69742e-12,2.32868e-11,5.16697e-11
28,-9122.73,-27956.1,0,29407,-0.203663,-0.659812,0.900116,1.13448,-1.33541e-09,-4.40195e-09,8.4521e-09,9.62282e-09
29,150000,150000,0,212132,0,0,0.000311915,0.000311915,0,0,1.29814e-11,1.29814e-11
30,129139,129210,0,182680,0.000714196,0.000702354,0.000441776,0.00109478,9.74327e-12,9.5619e-12,1.52791e-11,2.04893e-11
31,150000,122585,0,193719,0,0.000825392,0.000428831,0.000930144,0,1.1388e-11,1.54733e-11,1.92122e-11
32,-11075.8,-23798.4,0,26249.6,-0.342901,-0.717418,1.21247,1.44995,-2.23705e-09,-4.63018e-09,1.12301e-08,1.23514e-08
33,-12653.7,-19752.9,0,23458.3,-0.450201,-0.719808,1.53833,1.75706,-2.79664e-09,-4.50433e-09,1.39816e-08,1.49531e-08
34,-37648.6,84248.4,0,92278,-0.00696164,0.01503,0.00113479,0.0166028,-3.05231e-11,5.92101e-11,-6.06612e-11,9.0096e-11
35,-46077.5,71159.7,0,84775.2,-0.0122203,0.0195268,0.000511957,0.0230411,-3.35253e-11,5.4096e-11,-1.4254e-10,1.56102e-10
36,85334.7,131806,0,157019,0.00183102,0.00134016,0.000858961,0.00242621,2.37832e-11,1.58456e-11,2.39469e-11,3.7285e-11
37,122585,150000,0,193719,0.000846661,0,0.000438793,0.000953612,1.17672e-11,0,1.56644e-11,1.95918e-11
38,103137,13089.1,0,103965,0.0108524,0.00135048,0.00132598,0.0110162,5.64664e-11,7.76123e-12,-8.78991e-12,5.76711e-11
39,89460.7,1522.34,0,89473.6,0.018397,9.16315e-05,0.000325917,0.0184001,6.82695e-11,-6.1639e-12,-9.88639e-11,1.20303e-10
40,-107397,-131396,0,169703,-0.00136892,-0.000934027,0.000624553,0.001771,-1.84264e-11,-1.2551e-11,2.03735e-11,3.02016e-11
41,24422.7,-6210.7,0,25200,0.803995,-0.2076,1.33503,1.5722,5.11749e-09,-1.31945e-09,1.2287e-08,1.33754e-08
42,28356.8,-4153,0,28659.3,0.7244,-0.107544,0.960673,1.20798,4.80217e-09,-7.20388e-10,8.99769e-09,1.02244e-08
43,27348.7,-12816.6,0,30202.9,0.601982,-0.26974,0.809691,1.04439,4.04187e-09,-1.77424e-09,7.64271e-09,8.82585e-09
44,23794.4,-10572.6,0,26037.6,0.722913,-0.3305,1.23793,1.47116,4.61159e-09,-2.13488e-09,1.14607e-08,1.25368e-08
45,27166.4,-8455.06,0,28451.7,0.681454,-0.205359,0.988235,1.21785,4.47579e-09,-1.33955e-09,9.24713e-09,1.03603e-08
46,20852.9,-8183.22,0,22401.1,0.811191,-0.321282,1.67962,1.89272,4.99966e-09,-1.97488e-09,1.51118e-08,1.60394e-08
47,-37897,3792.98,0,38086.3,-0.421552,0.0412817,0.322131,0.532145,-2.98702e-09,2.92085e-10,2.66267e-09,4.01216e-09
48,-131806,85334.7,0,157019,-0.00129265,0.00191563,0.000973012,0.00250746,-1.49527e-11,2.56021e-11,2.55441e-11,3.91351e-11
49,-132553,63590,0,147017,-0.00171265,0.00202272,0.0010714,0.00285875,-1.89147e-11,2.63546e-11,2.74953e-11,4.25244e-11
50,11611.3,30848.3,0,32961.2,0.201078,0.540464,0.609726,0.839225,1.3654e-09,3.69865e-09,5.67949e-09,6.91382e-09
51,9029.48,27841.7,0,29269.3,0.218131,0.678817,0.91657,1.16124,1.44372e-09,4.5151e-09,8.57485e-09,9.79788e-09
52,-117560,33651.4,0,122282,-0.00518974,0.00213654,0.00139218,0.00578241,-4.50883e-11,2.35231e-11,2.72879e-11,5.77142e-11
53,-102538,25280.1,0,105608,-0.0101566,0.00295197,0.00124651,0.01065,-5.81037e-11,1.77594e-11,-9.48541e-12,6.14932e-11
54,-101802,43965.4,0,110890,-0.00783268,0.00377774,0.001363,0.00880227,-5.67455e-11,3.2337e-11,1.20065e-11,6.6407e-11
55,-22239.1,-133741,0,135578,-0.000983025,-0.00256098,0.00152011,0.00313619,-1.23045e-11,-2.50464e-11,3.16657e-11,4.22071e-11
56,-42645.3,-133291,0,139946,-0.00174544,-0.00224448,0.00154534,0.0032361,-2.13418e-11,-2.22468e-11,3.41792e-11,4.60284e-11
57,-30776.7,-150000,0,153125,-0.00122068,0,0.0014776,0.00191661,-1.61557e-11,0,3.57756e-11,3.92543e-11
58,-22464.5,15736.4,0,27427.9,-0.619948,0.433104,1.08347,1.32129,-4.04328e-09,2.81447e-09,1.01432e-08,1.12763e-08
59,-23594.5,11132.4,0,26088.9,-0.728103,0.3426,1.22625,1.46669,-4.69022e-09,2.17777e-09,1.13787e-08,1.24986e-08
60,-132362,-60437.4,0,145507,-0.00177223,-0.00206343,0.00123136,0.00298577,-1.86371e-11,-2.59866e-11,2.93407e-11,4.33996e-11
61,-150000,-73990.2,0,167256,0,-0.00183419,0.00121785,0.00220168,0,-2.48698e-11,3.01477e-11,3.90819e-11
62,-150000,-97399.6,0,178848,0,-0.00151678,0.000906135,0.00176683,0,-2.0601e-11,2.51188e-11,3.24863e-11
63,-130900,-83255.3,0,155133,-0.00132004,-0.00197717,0.000880023,0.00253498,-1.44824e-11,-2.5729e-11,2.35895e-11,3.77913e-11
64,-30850.5,11611.1,0,32963.1,-0.525505,0.199623,0.59798,0.820722,-3.58866e-09,1.36281e-09,5.59684e-09,6.78678e-09
65,-27838.8,9028.13,0,29266.1,-0.661222,0.216072,0.923985,1.15657,-4.38914e-09,1.41153e-09,8.67308e-09,9.82238e-09
66,-26908.9,13826.3,0,30253.2,-0.577493,0.308483,0.813229,1.04403,-3.86001e-09,2.07122e-09,7.68057e-09,8.84199e-09
67,-33100.8,729.915,0,33108.8,-0.564705,0.00324358,0.599677,0.82372,-3.88434e-09,2.32901e-12,5.57118e-09,6.79163e-09
68,-28720.7,-1365.36,0,28753.2,-0.697395,-0.0306705,0.953398,1.18164,-4.59548e-09,-1.98107e-10,8.91593e-09,1.00325e-08
69,-24939.5,1761.87,0,25001.6,-0.81893,0.0656052,1.34936,1.57979,-5.20064e-09,4.24623e-10,1.23913e-08,1.34451e-08
70,-24752.6,-2855.57,0,24916.8,-0.824466,-0.0855069,1.365,1.59696,-5.23953e-09,-5.55198e-10,1.25045e-08,1.35692e-08
71,111651,-96793.4,0,147767,0.00218108,-0.00231742,0.000931814,0.00331599,2.60226e-11,-2.93861e-11,2.46421e-11,4.6346e-11
72,-27947.7,-6460.51,0,28684.7,-0.69386,-0.151005,0.93919,1.17742,-4.593e-09,-9.80906e-10,8.85691e-09,1.00251e-08
73,-11614.3,7600.37,0,13880.1,-0.676531,0.430997,2.81148,2.92367,-3.92567e-09,2.46645e-09,2.37837e-08,2.42314e-08
74,-14428.8,7085.2,0,16074.5,-0.775335,0.382411,2.52561,2.66948,-4.54624e-09,2.21688e-09,2.16255e-08,2.22091e-08
75,-13099.7,9469.75,0,16164.1,-0.700546,0.501475,2.51843,2.66172,-4.12109e-09,2.92139e-09,2.15889e-08,2.21721e-08
76,107397,131396,0,169703,0.00136272,0.000904015,0.000763876,0.00180492,1.83772e-11,1.17852e-11,2.19418e-11,3.09525e-11
77,-8997.61,1729.25,0,9162.27,-0.588392,0.111189,3.31721,3.37082,-3.33816e-09,6.16754e-10,2.75142e-08,2.77228e-08
78,-7029.5,2564.6,0,7482.72,-0.474087,0.1707,3.46581,3.50225,-2.68245e-09,9.51526e-10,2.86187e-08,2.87599e-08
79,-10032.7,5698.88,0,11538.3,-0.620245,0.34881,3.08455,3.16557,-3.55076e-09,1.97457e-09,2.58137e-08,2.61315e-08
80,-129210,129139,0,182680,-0.000684648,0.0007048,0.000547866,0.00112501,-9.3925e-12,9.88352e-12,1.76465e-11,2.23003e-11
81,84487.8,-69969.4,0,109699,0.00719173,-0.00594093,0.0017105,0.00948375,5.42044e-11,-4.44237e-11,1.4103e-11,7.14876e-11
82,118282,5814.86,0,118425,0.00606529,0.000262536,0.00156243,0.0062688,4.67366e-11,2.62092e-12,2.50281e-11,5.30809e-11
83,103093,-6159.13,0,103276,0.010632,-0.000899584,0.00171144,0.0108063,6.0106e-11,-5.67284e-12,-1.77296e-12,6.03992e-11
84,-2037.07,-13161.8,0,13318.5,-0.124056,-0.770515,2.88597,2.98963,-7.3732e-10,-4.43826e-09,2.4332e-08,2.47444e-08
85,-3089.32,-10590.8,0,11032.2,-0.196308,-0.660503,3.14317,3.21782,-1.13259e-09,-3.77325e-09,2.62442e-08,2.65383e-08
86,-256.712,-10898.9,0,10901.9,-0.0134112,-0.683206,3.15897,3.23203,-8.08734e-11,-3.89871e-09,2.63556e-08,2.66425e-08
87,130540,106669,0,168579,0.000932236,0.00136559,0.000703485,0.00179688,1.21062e-11,1.84423e-11,2.06592e-11,3.02238e-11
88,-6454.95,4514.27,0,7876.87,-0.43106,0.299173,3.43087,3.47076,-2.43692e-09,1.67933e-09,2.83685e-08,2.85225e-08
89,-150000,150000,0,212132,0,0,0.000496838,0.000496838,0,0,1.67876e-11,1.67876e-11
