Point ID,Points_0,Points_1,Points_2,Points_Magnitude,displacement_0,displacement_1,displacement_2,displacement_Magnitude,velocity_0,velocity_1,velocity_2,velocity_Magnitude
709,382.766,66.3699,0,388.477,0.024776,0.00235918,3.55646,3.55655,1.45192e-11,3.53263e-13,3.15607e-09,3.1561e-09
708,-1021.8,-284.459,0,1060.65,-0.0714076,-0.0198975,3.55288,3.55365,-4.3788e-11,-1.28472e-11,3.15324e-09,3.15357e-09
287,-450.339,1032.48,0,1126.42,-0.0325918,0.0674479,3.54993,3.55072,-2.02475e-11,3.94749e-11,3.15098e-09,3.1513e-09
525,-75.397,-1293.76,0,1295.95,-0.00478734,-0.0900524,3.54618,3.54733,-3.06261e-12,-5.54462e-11,3.14766e-09,3.14815e-09
526,1331.26,-854.261,0,1581.78,0.0903001,-0.0613639,3.54494,3.54662,5.43042e-11,-3.83549e-11,3.14678e-09,3.14748e-09
795,1692.95,502.61,0,1765.99,0.113469,0.0325787,3.54275,3.54472,6.81522e-11,1.87257e-11,3.14518e-09,3.14598e-09
665,786.595,1303.35,0,1522.32,0.0525761,0.0875769,3.54235,3.54383,3.14325e-11,5.20706e-11,3.14485e-09,3.14544e-09
435,-1843.9,869.333,0,2038.56,-0.126021,0.0561672,3.53749,3.54018,-7.66002e-11,3.25514e-11,3.14118e-09,3.14228e-09
338,61.5977,2002.4,0,2003.35,0.00292293,0.134077,3.53502,3.53757,1.42431e-12,8.00089e-11,3.13914e-09,3.14016e-09
286,-1105.77,2243.64,0,2501.33,-0.0765196,0.149651,3.52684,3.53084,-4.67283e-11,8.92909e-11,3.13276e-09,3.13438e-09
121,-1628.01,-1866.42,0,2476.68,-0.111074,-0.124166,3.52685,3.53078,-6.76703e-11,-7.53431e-11,3.13233e-09,3.13397e-09
339,1945.71,1720.64,0,2597.39,0.130469,0.113834,3.52343,3.52768,7.84522e-11,6.77154e-11,3.12992e-09,3.13163e-09
250,1068.86,2496.2,0,2715.41,0.0721906,0.16847,3.52103,3.5258,4.359e-11,1.01273e-10,3.12814e-09,3.13008e-09
524,867.887,-2272.32,0,2432.42,0.058275,-0.155183,3.52138,3.52528,3.48068e-11,-9.45768e-11,3.12765e-09,3.12927e-09
805,-2515.9,-514.758,0,2568.02,-0.172192,-0.0374596,3.52052,3.52493,-1.04802e-10,-2.40106e-11,3.12725e-09,3.12909e-09
520,2740.11,-291.545,0,2755.57,0.186731,-0.0239324,3.51842,3.52345,1.13018e-10,-1.59663e-11,3.12594e-09,3.12803e-09
501,-397.431,-2543.84,0,2574.69,-0.0295656,-0.172868,3.51895,3.52332,-1.87275e-11,-1.0524e-10,3.12582e-09,3.12764e-09
251,8.63932,2936.33,0,2936.35,-0.000766478,0.19667,3.51268,3.51818,-7.7875e-13,1.17939e-10,3.12151e-09,3.12374e-09
635,2350.58,-1826.23,0,2976.63,0.158988,-0.125194,3.51174,3.51757,9.58404e-11,-7.66908e-11,3.12045e-09,3.12286e-09
521,2916.61,1074.33,0,3108.18,0.196686,0.0700421,3.50748,3.51369,1.187e-10,4.13071e-11,3.1172e-09,3.11973e-09
318,-2662.29,2059.49,0,3365.9,-0.182001,0.136968,3.50159,3.509,-1.10799e-10,8.16972e-11,3.11256e-09,3.1156e-09
648,2122.09,2657.41,0,3400.75,0.142887,0.177678,3.4984,3.50583,8.63324e-11,1.0678e-10,3.11014e-09,3.11317e-09
713,-3329.95,686.841,0,3400.05,-0.224842,0.0461725,3.49642,3.50395,-1.36358e-10,2.70587e-11,3.10826e-09,3.11137e-09
241,803.69,3430.69,0,3523.57,0.0531801,0.231402,3.49314,3.5012,3.19523e-11,1.3964e-10,3.10598e-09,3.10928e-09
433,-861.876,3444.17,0,3550.37,-0.0594627,0.232056,3.49276,3.50096,-3.62771e-11,1.39945e-10,3.10571e-09,3.10908e-09
814,-3101.84,-1731.56,0,3552.42,-0.209386,-0.118779,3.49253,3.50081,-1.27338e-10,-7.32383e-11,3.10494e-09,3.10841e-09
499,213.375,-3695.54,0,3701.69,0.0162495,-0.247759,3.48742,3.49625,9.93421e-12,-1.50253e-10,3.10093e-09,3.10458e-09
664,3044.3,2290.78,0,3809.91,0.204034,0.152523,3.48459,3.49389,1.23182e-10,9.16025e-11,3.09911e-09,3.10291e-09
827,1792.22,-3400.42,0,3843.81,0.122124,-0.226882,3.48379,3.49331,7.39546e-11,-1.37541e-10,3.09831e-09,3.10225e-09
500,-1351.19,-3577.76,0,3824.41,-0.0905865,-0.241471,3.48343,3.49297,-5.51788e-11,-1.47085e-10,3.09771e-09,3.10169e-09
236,1716.98,3424.56,0,3830.88,0.115109,0.229524,3.48308,3.49253,6.95894e-11,1.38415e-10,3.09794e-09,3.10181e-09
317,-2023.08,3364.51,0,3925.91,-0.136783,0.226228,3.4782,3.48823,-8.29416e-11,1.36467e-10,3.09413e-09,3.09825e-09
240,29.2714,4000.17,0,4000.27,0.00081154,0.270557,3.47582,3.48634,3.06326e-13,1.6378e-10,3.09223e-09,3.09656e-09
661,3906.8,-1201.49,0,4087.38,0.26129,-0.0850153,3.47447,3.48531,1.57789e-10,-5.29272e-11,3.09119e-09,3.09566e-09
515,4191.41,554.152,0,4227.88,0.282703,0.0332171,3.46907,3.48073,1.71334e-10,1.89585e-11,3.08675e-09,3.09156e-09
503,-4154.08,-754.663,0,4222.08,-0.279353,-0.052896,3.46887,3.4805,-1.70002e-10,-3.35306e-11,3.08617e-09,3.09103e-09
516,3786,1648.53,0,4129.33,0.254541,0.108916,3.46908,3.48011,1.54001e-10,6.52329e-11,3.08671e-09,3.09123e-09
813,-2909.6,-3103.24,0,4253.92,-0.194314,-0.208625,3.46741,3.47912,-1.1809e-10,-1.27373e-10,3.08479e-09,3.08968e-09
647,2756.92,3343.86,0,4333.83,0.184151,0.223978,3.46241,3.47453,1.11402e-10,1.35421e-10,3.08149e-09,3.08647e-09
237,1150,4295.97,0,4447.23,0.0761387,0.288097,3.45816,3.47097,4.59936e-11,1.74312e-10,3.07818e-09,3.08345e-09
660,3448.06,-2926.83,0,4522.77,0.231637,-0.19438,3.4546,3.46781,1.40292e-10,-1.18017e-10,3.07501e-09,3.08047e-09
815,-4171.58,1867.61,0,4570.57,-0.282563,0.122392,3.4528,3.4665,-1.72236e-10,7.28367e-11,3.07359e-09,3.07928e-09
716,4009.83,2405.83,0,4676.19,0.267626,0.159283,3.44636,3.4604,1.6199e-10,9.5972e-11,3.06871e-09,3.07448e-09
231,-1252.82,4675.79,0,4840.72,-0.0837081,0.31322,3.44452,3.45974,-5.06416e-11,1.89986e-10,3.06767e-09,3.07397e-09
802,-4618.39,593.94,0,4656.42,-0.307594,0.0383371,3.44549,3.4594,-1.86496e-10,2.208e-11,3.06762e-09,3.07337e-09
622,-3529.13,3313.39,0,4840.79,-0.235359,0.219527,3.44096,3.45598,-1.42857e-10,1.31965e-10,3.06465e-09,3.07082e-09
235,2322.84,4317.16,0,4902.39,0.154438,0.288688,3.43519,3.45076,9.35257e-11,1.74868e-10,3.05993e-09,3.06635e-09
655,3748.12,3182.81,0,4917.19,0.249389,0.212195,3.43475,3.45033,1.50978e-10,1.28424e-10,3.05951e-09,3.06593e-09
712,-4301.6,-2418.71,0,4934.97,-0.286409,-0.163023,3.43134,3.44713,-1.74364e-10,-1.00052e-10,3.05572e-09,3.06233e-09
619,1120.19,-4969.01,0,5093.71,0.0768469,-0.327142,3.43044,3.44686,4.66261e-11,-1.9817e-10,3.05612e-09,3.06289e-09
484,4709.11,1896.01,0,5076.47,0.31476,0.123208,3.42726,3.44389,1.90836e-10,7.38496e-11,3.05361e-09,3.06046e-09
230,267.003,5214.27,0,5221.1,0.0153716,0.349379,3.42099,3.43882,9.03082e-12,2.12289e-10,3.04882e-09,3.05622e-09
310,-2756.44,4446.8,0,5231.83,-0.186696,0.29546,3.41896,3.43677,-1.13991e-10,1.78735e-10,3.04717e-09,3.05454e-09
608,3469.24,4159.62,0,5416.47,0.228196,0.276599,3.41203,3.43082,1.38068e-10,1.67911e-10,3.04163e-09,3.04939e-09
803,-702.769,-5377.28,0,5423.01,-0.0466529,-0.354758,3.41035,3.42907,-2.93805e-11,-2.15863e-10,3.03966e-09,3.04746e-09
195,2816.67,-4655.82,0,5441.53,0.183609,-0.310383,3.40656,3.42559,1.10648e-10,-1.8946e-10,3.03726e-09,3.04518e-09
804,-2655.98,-4863.24,0,5541.24,-0.179641,-0.319732,3.40266,3.42237,-1.10375e-10,-1.94326e-10,3.03294e-09,3.04117e-09
846,5493.94,-449.757,0,5512.32,0.365255,-0.0341988,3.40247,3.42219,2.21653e-10,-2.19544e-11,3.03391e-09,3.04207e-09
485,4732.92,3002.62,0,5605.02,0.313386,0.19548,3.40142,3.42141,1.90126e-10,1.17852e-10,3.03318e-09,3.04141e-09
821,5175.26,-2274.12,0,5652.86,0.342929,-0.149819,3.39915,3.41969,2.08114e-10,-9.11763e-11,3.03147e-09,3.03997e-09
649,1687.28,5380.48,0,5638.83,0.108002,0.356357,3.39787,3.41821,6.49882e-11,2.16379e-10,3.03043e-09,3.03884e-09
504,-5448.47,-1644.2,0,5691.15,-0.362682,-0.108645,3.39531,3.41636,-2.21773e-10,-6.70005e-11,3.02747e-09,3.03632e-09
714,5691.22,1170.08,0,5810.26,0.374692,0.0705291,3.3905,3.41187,2.2708e-10,4.13317e-11,3.02447e-09,3.03326e-09
502,-5739,-248.678,0,5744.38,-0.379592,-0.0165859,3.38787,3.40911,-2.30793e-10,-1.0965e-11,3.02153e-09,3.03035e-09
656,4416.79,3872.64,0,5874.12,0.290751,0.253654,3.38497,3.40689,1.76411e-10,1.53626e-10,3.02005e-09,3.0291e-09
851,-5682.44,1411.91,0,5855.22,-0.374687,0.0914278,3.38259,3.40451,-2.27827e-10,5.4072e-11,3.01773e-09,3.0268e-09
588,-5207.38,3121.68,0,6071.38,-0.347576,0.202061,3.37594,3.39979,-2.12626e-10,1.21356e-10,3.01304e-09,3.02297e-09
