Point ID,Points_0,Points_1,Points_2,Points_Magnitude,displacement_0,displacement_1,displacement_2,displacement_Magnitude,velocity_0,velocity_1,velocity_2,velocity_Magnitude
101,-57145.5,81842.1,0,99818.5,-0.00588491,0.00836019,0.00209521,0.0104362,-1.86482e-09,2.64918e-09,6.63933e-10,3.30704e-09
102,-32434.5,101501,0,106557,-0.00243124,0.00715471,0.00124744,0.00765878,-7.70413e-10,2.26719e-09,3.95291e-10,2.42692e-09
103,898.372,-13634.5,0,13664.1,0.0448874,-0.624081,2.0201,2.11478,1.4224e-08,-1.97759e-07,6.4013e-07,6.70132e-07
104,-696.491,-15931.5,0,15946.8,-0.0285027,-0.675921,1.80543,1.92802,-9.03197e-09,-2.14186e-07,5.72107e-07,6.10953e-07
105,1109.31,-18657.4,0,18690.3,0.0328047,-0.704522,1.53006,1.68479,1.03952e-08,-2.2325e-07,4.84848e-07,5.33878e-07
106,-2401.37,-18511.5,0,18666.6,-0.0962733,-0.700778,1.52721,1.68307,-3.05072e-08,-2.22063e-07,4.83943e-07,5.33333e-07
107,-8985.14,8026.03,0,12047.8,-0.432358,0.3847,2.15867,2.2349,-1.37006e-07,1.21904e-07,6.84041e-07,7.08198e-07
108,-118113,13944.6,0,118933,-0.00417454,0.000687186,0.000781743,0.00430234,-1.32283e-09,2.17756e-10,2.47719e-10,1.36333e-09
109,69.0742,-8852.27,0,8852.54,0.00396044,-0.455747,2.39615,2.43911,1.25499e-09,-1.44418e-07,7.59294e-07,7.72907e-07
110,1710.88,-9452.68,0,9606.26,0.0929329,-0.485388,2.3409,2.3925,2.94486e-08,-1.5381e-07,7.41786e-07,7.58137e-07
111,-150000,-10197.2,0,150346,0,-0.000286568,0.000359913,0.000460063,0,-9.08079e-11,1.14049e-10,1.45785e-10
112,18055.9,-133817,0,135030,0.000557083,-0.00189944,0.000509118,0.00204387,1.76529e-10,-6.01895e-10,1.6133e-10,6.47663e-10
113,10197.2,-150000,0,150346,0.000267704,0,0.000439196,0.000514352,8.48304e-11,0,1.39173e-10,1.62988e-10
114,5577.62,-118236,0,118367,0.000314807,-0.00440512,0.000797405,0.00448777,9.97564e-11,-1.3959e-09,2.52682e-10,1.42209e-09
115,18217.2,10825,0,21190.8,0.596008,0.352411,1.2811,1.45624,1.88864e-07,1.11672e-07,4.05956e-07,4.61455e-07
116,15387,11973,0,19496.5,0.555059,0.431183,1.45144,1.61266,1.75888e-07,1.36634e-07,4.59932e-07,5.11021e-07
117,63590,132553,0,147017,0.0011786,0.00109599,0.000170066,0.0016184,3.73477e-10,3.47299e-10,5.38908e-11,5.12841e-10
118,21022.3,16487.2,0,26716.4,0.473893,0.374022,0.80059,1.0027,1.50168e-07,1.1852e-07,2.53692e-07,3.17737e-07
119,18019.3,14119.2,0,22892,0.532533,0.422748,1.12371,1.3134,1.68749e-07,1.33961e-07,3.56081e-07,4.16192e-07
120,44756.1,-115553,0,123917,0.00172947,-0.0032605,0.000603069,0.00373974,5.48036e-10,-1.03319e-09,1.91101e-10,1.18505e-09
121,-1628.01,-1866.42,0,2476.68,-0.0918878,-0.102807,2.67207,2.67563,-2.91175e-08,-3.25776e-08,8.46728e-07,8.47855e-07
122,14204.1,-24416.1,0,28247.1,0.288397,-0.485911,0.688499,0.890682,9.13875e-08,-1.53976e-07,2.18172e-07,2.8224e-07
123,-11263.7,-13592,0,17652.6,-0.442055,-0.533776,1.6329,1.77389,-1.40079e-07,-1.69143e-07,5.17435e-07,5.62113e-07
124,807.12,67347.4,0,67352.2,0.00175771,0.0471419,0.0167228,0.050051,5.56985e-10,1.49384e-08,5.29915e-09,1.58602e-08
125,-259.982,-21652.3,0,21653.8,-0.0112375,-0.697189,1.23591,1.41904,-3.56095e-09,-2.20926e-07,3.91636e-07,4.49666e-07
126,-4325.17,-21442.4,0,21874.3,-0.139408,-0.67913,1.20931,1.39394,-4.41758e-08,-2.15203e-07,3.83207e-07,4.41714e-07
127,-150000,-30776.7,0,153125,0,-0.000705859,0.000268998,0.000755379,0,-2.23673e-10,8.52404e-11,2.39365e-10
128,-6555.37,-24648.1,0,25504.9,-0.160615,-0.607159,0.892539,1.09136,-5.08959e-08,-1.92397e-07,2.82828e-07,3.45831e-07
129,-4193.27,-28753.7,0,29057.9,-0.0830338,-0.532235,0.638456,0.835342,-2.63118e-08,-1.68655e-07,2.02315e-07,2.64704e-07
130,-1974.84,-25061.5,0,25139.2,-0.0528466,-0.636832,0.923285,1.12286,-1.67461e-08,-2.018e-07,2.92571e-07,3.55811e-07
131,33651.4,117560,0,122282,0.00124235,0.0037327,0.000885707,0.00403249,3.93678e-10,1.18282e-09,2.80664e-10,1.27782e-09
132,32583.2,5319.77,0,33014.6,0.420935,0.0679,0.405623,0.588495,1.33386e-07,2.15162e-08,1.28534e-07,1.86483e-07
133,-29698.4,22152.1,0,37050.1,-0.266761,0.197123,0.261597,0.422436,-8.45316e-08,6.24646e-08,8.28952e-08,1.33862e-07
134,-31646,32542.9,0,45392.8,-0.132083,0.136487,0.108888,0.218932,-4.18546e-08,4.325e-08,3.45047e-08,6.93754e-08
135,-34105.3,26184.8,0,42997.9,-0.172994,0.134915,0.139402,0.259927,-5.48186e-08,4.27521e-08,4.41738e-08,8.23659e-08
136,9983.82,-6585.54,0,11960.2,0.482964,-0.314398,2.16813,2.24341,1.53042e-07,-9.96266e-08,6.8704e-07,7.10895e-07
137,7439.7,-7343.66,0,10453.6,0.374334,-0.366346,2.28593,2.34517,1.18619e-07,-1.16088e-07,7.24367e-07,7.43138e-07
138,5094.89,-11899.4,0,12944.3,0.242688,-0.557532,2.07893,2.16603,7.69031e-08,-1.76671e-07,6.58774e-07,6.86375e-07
139,-12576.9,4986.71,0,13529.5,-0.582949,0.228437,2.02722,2.12171,-1.84725e-07,7.23872e-08,6.42387e-07,6.72328e-07
140,-52429.7,98603.6,0,111676,-0.00301351,0.0053265,0.000999871,0.00620102,-9.54925e-10,1.68787e-09,3.1684e-10,1.96498e-09
141,-1163.06,11268.1,0,11328,-0.0552861,0.555018,2.21423,2.2834,-1.75191e-08,1.75875e-07,7.01647e-07,7.23566e-07
142,108749,93037,0,143116,0.00152302,0.00150837,0.000326307,0.00216823,4.82616e-10,4.77973e-10,1.034e-10,6.87072e-10
143,114248,114660,0,161862,0.000816118,0.000837545,8.47139e-05,0.00117248,2.58612e-10,2.65402e-10,2.68442e-11,3.71536e-10
144,116601,-53905.8,0,128459,0.00281989,-0.00168204,0.000620791,0.00334162,8.93568e-10,-5.33006e-10,1.96717e-10,1.05889e-09
145,82113,-128482,0,152480,0.00111644,-0.00090923,0.000239638,0.00145964,3.53778e-10,-2.88118e-10,7.59366e-11,4.62533e-10
146,31735.6,-15584.2,0,35355.6,0.334773,-0.164016,0.324251,0.494078,1.06083e-07,-5.19735e-08,1.02749e-07,1.56564e-07
147,26547.5,-18417.7,0,32310.7,0.365558,-0.251507,0.446893,0.629763,1.15838e-07,-7.96977e-08,1.41612e-07,1.9956e-07
148,-116234,-46374.2,0,125143,-0.00309677,-0.00174866,0.000470943,0.00358742,-9.81308e-10,-5.54117e-10,1.49233e-10,1.13679e-09
149,22996.9,-15228.4,0,27581.9,0.487349,-0.323004,0.729977,0.935257,1.54431e-07,-1.02354e-07,2.31316e-07,2.96365e-07
150,31910.1,-8392.91,0,32995.4,0.417413,-0.109908,0.421068,0.603002,1.3227e-07,-3.48277e-08,1.33428e-07,1.9108e-07
151,53709.3,-43998.2,0,69430,0.0323413,-0.0276762,0.0150063,0.0451345,1.02484e-08,-8.77006e-09,4.75519e-09,1.43023e-08
152,55548.9,-32235.5,0,64224.6,0.0478526,-0.02732,0.0200125,0.0586239,1.51636e-08,-8.65719e-09,6.34159e-09,1.85768e-08
153,46091.1,-37249.1,0,59261.1,0.0567671,-0.0461513,0.0303831,0.0792185,1.79884e-08,-1.46245e-08,9.62781e-09,2.51028e-08
154,21396.1,-4055.46,0,21777,0.682127,-0.1283,1.22685,1.40958,2.16153e-07,-4.06558e-08,3.88764e-07,4.46668e-07
155,21486.4,64.9901,0,21486.5,0.692606,-0.00241274,1.25423,1.43276,2.19474e-07,-7.64551e-10,3.97442e-07,4.54015e-07
156,-5563.52,-9832.65,0,11297.5,-0.27561,-0.485078,2.21423,2.28343,-8.73357e-08,-1.53712e-07,7.01647e-07,7.23577e-07
157,-3837.8,-8280.11,0,9126.28,-0.204785,-0.427857,2.37973,2.42654,-6.48926e-08,-1.3558e-07,7.54091e-07,7.68925e-07
158,-7188.05,-11330.5,0,13418.2,-0.335262,-0.523343,2.03551,2.12828,-1.06238e-07,-1.65837e-07,6.45014e-07,6.74412e-07
159,-8152.7,-8904.54,0,12073,-0.397303,-0.428921,2.15492,2.23282,-1.25898e-07,-1.35917e-07,6.82851e-07,7.07538e-07
160,-5985,-7410.56,0,9525.58,-0.311524,-0.378643,2.34814,2.39879,-9.87161e-08,-1.19985e-07,7.44082e-07,7.60131e-07
161,62848.9,-51532.8,0,81274.9,0.0181792,-0.0162614,0.00588058,0.0250898,5.76063e-09,-5.15294e-09,1.86344e-09,7.95047e-09
162,-6318.1,-102995,0,103189,-0.000488179,-0.00852942,0.00181545,0.00873414,-1.54695e-10,-2.70281e-09,5.75281e-10,2.76768e-09
