Point ID,Points_0,Points_1,Points_2,Points_Magnitude,displacement_0,displacement_1,displacement_2,displacement_Magnitude,velocity_0,velocity_1,velocity_2,velocity_Magnitude
709,382.766,66.3699,0,388.477,0.0252263,0.00236908,3.6551,3.65519,1.40711e-11,2.64951e-13,3.10105e-09,3.10109e-09
708,-1021.8,-284.459,0,1060.65,-0.0727702,-0.020298,3.65143,3.65221,-4.26758e-11,-1.25697e-11,3.09826e-09,3.09858e-09
287,-450.339,1032.48,0,1126.42,-0.0332224,0.068674,3.64842,3.64922,-1.97655e-11,3.83295e-11,3.09608e-09,3.09638e-09
525,-75.397,-1293.76,0,1295.95,-0.00488354,-0.0917776,3.64456,3.64572,-3.03299e-12,-5.40293e-11,3.09278e-09,3.09325e-09
526,1331.26,-854.261,0,1581.78,0.0919875,-0.0625576,3.64329,3.64499,5.27854e-11,-3.74062e-11,3.09194e-09,3.09261e-09
795,1692.95,502.61,0,1765.99,0.115587,0.03316,3.64105,3.64304,6.62667e-11,1.8149e-11,3.09039e-09,3.09115e-09
665,786.595,1303.35,0,1522.32,0.0535526,0.089195,3.64065,3.64213,3.05341e-11,5.06005e-11,3.09009e-09,3.09065e-09
435,-1843.9,869.333,0,2038.56,-0.128404,0.0571778,3.63567,3.63839,-7.45979e-11,3.15813e-11,3.08645e-09,3.08751e-09
338,61.5977,2002.4,0,2003.35,0.00296636,0.136564,3.63314,3.63571,1.33094e-12,7.77863e-11,3.08449e-09,3.08547e-09
286,-1105.77,2243.64,0,2501.33,-0.0779734,0.152426,3.62475,3.6288,-4.55285e-11,8.68118e-11,3.07823e-09,3.07979e-09
121,-1628.01,-1866.42,0,2476.68,-0.113179,-0.12651,3.62475,3.62872,-6.59117e-11,-7.33616e-11,3.07772e-09,3.0793e-09
339,1945.71,1720.64,0,2597.39,0.132908,0.115938,3.62126,3.62555,7.6287e-11,6.58229e-11,3.07544e-09,3.07709e-09
250,1068.86,2496.2,0,2715.41,0.0735453,0.171618,3.61881,3.62362,4.23707e-11,9.85042e-11,3.07371e-09,3.07558e-09
524,867.887,-2272.32,0,2432.42,0.0593561,-0.158124,3.61913,3.62307,3.3801e-11,-9.20893e-11,3.07313e-09,3.0747e-09
805,-2515.9,-514.758,0,2568.02,-0.175452,-0.0382076,3.61827,3.62272,-1.02058e-10,-2.34536e-11,3.07275e-09,3.07453e-09
