Point ID,Points_0,Points_1,Points_2,Points_Magnitude,displacement_0,displacement_1,displacement_2,displacement_Magnitude,velocity_0,velocity_1,velocity_2,velocity_Magnitude
0,-88042.8,35925.9,0,95090.5,-0.0159363,0.00703237,-0.000782736,0.0174365,-3.61341e-11,1.75864e-11,-7.00941e-11,8.07969e-11
1,-87111,52500.1,0,101708,-0.0116478,0.00742388,0.000778568,0.0138345,-4.34132e-11,3.46428e-11,-1.85856e-11,5.85684e-11
2,-74638.7,45062.8,0,87187.1,-0.0192852,0.0117719,-0.00255455,0.0227382,-2.7849e-11,1.71939e-11,-1.30002e-10,1.34059e-10
3,-112988,95412.8,0,147885,-0.00289977,0.0030506,0.00150244,0.00446902,-2.24674e-11,2.52934e-11,2.07084e-11,3.96659e-11
4,122585,-150000,0,193719,0.00118829,0,0.00137263,0.00181553,1.08114e-11,0,2.10391e-11,2.36544e-11
5,-73503.3,60039,0,94907.4,-0.0127797,0.010719,-0.000383214,0.0166843,-3.23672e-11,3.27253e-11,-5.5765e-11,7.23071e-11
6,52500.7,87111.4,0,101709,0.00712578,0.0120179,0.000652292,0.0139869,2.77385e-11,4.1817e-11,-2.26251e-11,5.50453e-11
7,60041.1,73504.9,0,94910,0.0103535,0.01313,-0.000177062,0.016722,2.73107e-11,3.84923e-11,-5.74176e-11,7.43257e-11
8,45064.1,74639.7,0,87188.6,0.0120601,0.019466,-0.00375649,0.0232053,1.59712e-11,2.85844e-11,-1.42619e-10,1.46329e-10
9,-114318,73854.6,0,136099,-0.00412673,0.0038011,0.00188477,0.00591867,-2.90853e-11,3.01919e-11,2.42773e-11,4.84447e-11
10,-93066.1,82416,0,124313,-0.00552172,0.00527368,0.00281699,0.00813859,-3.60279e-11,3.75694e-11,3.11274e-11,6.06496e-11
11,-75377.2,30343.4,0,81255.5,-0.0272725,0.0112064,-0.00635296,0.0301617,-2.90385e-11,1.29016e-11,-2.27919e-10,2.30124e-10
12,-63699.6,38111.9,0,74230.4,-0.0339273,0.0186823,-0.0105116,0.040132,-3.16603e-11,9.08884e-12,-3.5677e-10,3.58288e-10
13,37449.2,-39392.6,0,54352.7,0.0979408,-0.107027,0.0171462,0.146087,3.39548e-10,-3.84971e-10,-5.60721e-10,7.602e-10
14,29861.7,-40130.5,0,50021.8,0.1168,-0.159765,0.0537742,0.205082,4.69704e-10,-6.48503e-10,-3.13614e-10,8.5996e-10
15,32757.3,-33495.5,0,46850.8,0.178464,-0.184586,0.106477,0.277955,7.87373e-10,-8.30971e-10,1.13755e-10,1.1504e-09
16,-5849.89,118265,0,118409,-0.000507134,0.00726328,0.00207855,0.00757184,-2.51969e-12,3.39009e-11,2.05609e-11,3.97287e-11
17,88672.4,19175.4,0,90722,0.0188304,0.00375521,-0.00361788,0.0195391,2.97888e-11,4.65026e-12,-1.10446e-10,1.14487e-10
18,84268.6,37659.3,0,92300.7,0.0159051,0.00727378,-0.000240267,0.017491,2.91966e-11,1.39404e-11,-6.48833e-11,7.25025e-11
19,75656.1,22514.3,0,78935,0.0291858,0.00897729,-0.00683433,0.0312907,1.27679e-11,-5.44159e-13,-2.61973e-10,2.62284e-10
20,38399.8,-133138,0,138565,0.00224273,-0.00299122,0.00240592,0.00444587,1.79005e-11,-2.03744e-11,3.05131e-11,4.08239e-11
21,30776.7,-150000,0,153125,0.00157296,0,0.00249794,0.00295193,1.26712e-11,0,3.13389e-11,3.38037e-11
22,51914.1,-150000,0,158730,0.00225739,0,0.0026439,0.00347649,1.9226e-11,0,3.34362e-11,3.85696e-11
23,-18649.6,-25892.5,0,31909.7,-0.413556,-0.579585,0.87298,1.12652,-1.92988e-09,-2.69796e-09,5.856e-09,6.73024e-09
24,-15531.1,-22640.6,0,27455.7,-0.496631,-0.736339,1.37816,1.63956,-2.20734e-09,-3.28086e-09,9.08412e-09,9.90745e-09
25,-133938,2013.65,0,133953,-0.00340975,0.000190053,0.00242263,0.00418708,-2.20315e-11,2.24333e-12,2.98391e-11,3.7159e-11
26,-133854,-18281.5,0,135097,-0.00326946,-0.00119572,0.00245038,0.00425717,-2.02433e-11,-8.79088e-12,3.0639e-11,3.77601e-11
27,-118265,-5849.88,0,118409,-0.00739519,-0.000523908,0.00216304,0.00772283,-3.66084e-11,-3.84479e-12,2.09571e-11,4.23575e-11
28,-9122.73,-27956.1,0,29407,-0.241067,-0.783336,1.15217,1.41394,-1.08086e-09,-3.57433e-09,7.66669e-09,8.52774e-09
29,150000,150000,0,212132,0,0,0.000704862,0.000704862,0,0,1.19995e-11,1.19995e-11
30,129139,129210,0,182680,0.00100892,0.000989975,0.000903652,0.00167766,8.9861e-12,8.73452e-12,1.40993e-11,1.88635e-11
31,150000,122585,0,193719,0,0.00116847,0.00089995,0.00147487,0,1.04347e-11,1.44463e-11,1.78207e-11
32,-11075.8,-23798.4,0,26249.6,-0.405496,-0.84671,1.54542,1.80822,-1.80673e-09,-3.72552e-09,1.00762e-08,1.08937e-08
33,-12653.7,-19752.9,0,23458.3,-0.527966,-0.845161,1.95083,2.19062,-2.23301e-09,-3.60189e-09,1.24326e-08,1.3135e-08
34,-37648.6,84248.4,0,92278,-0.00768711,0.0163989,-0.000946702,0.0181359,-1.75456e-11,3.20628e-11,-6.9947e-11,7.89206e-11
35,-46077.5,71159.7,0,84775.2,-0.01282,0.020559,-0.00434836,0.0246157,-8.77765e-12,1.77689e-11,-1.62352e-10,1.63557e-10
36,85334.7,131806,0,157019,0.00254981,0.00181112,0.00159377,0.00351024,2.18872e-11,1.41829e-11,2.26107e-11,3.45173e-11
37,122585,150000,0,193719,0.00120349,0,0.000917493,0.00151333,1.08938e-11,0,1.47204e-11,1.8313e-11
38,103137,13089.1,0,103965,0.0123148,0.00155752,0.000981981,0.0124517,3.89398e-11,5.67273e-12,-1.26853e-11,4.1345e-11
39,89460.7,1522.34,0,89473.6,0.0199398,-0.000122916,-0.00307761,0.0201763,3.5131e-11,-7.22223e-12,-1.14543e-10,1.20027e-10
