Point ID,Points_0,Points_1,Points_2,Points_Magnitude,displacement_0,displacement_1,displacement_2,displacement_Magnitude,velocity_0,velocity_1,velocity_2,velocity_Magnitude
709,382.766,66.3699,0,388.477,0.0243113,0.00234681,3.45605,3.45614,1.50015e-11,4.28106e-13,3.21344e-09,3.21348e-09
708,-1021.8,-284.459,0,1060.65,-0.0700091,-0.019488,3.45256,3.45332,-4.49384e-11,-1.3143e-11,3.21058e-09,3.21092e-09
287,-450.339,1032.48,0,1126.42,-0.0319455,0.0661853,3.44969,3.45047,-2.07409e-11,4.06548e-11,3.20825e-09,3.20857e-09
525,-75.397,-1293.76,0,1295.95,-0.0046901,-0.0882817,3.44604,3.44717,-3.08315e-12,-5.69349e-11,3.20489e-09,3.2054e-09
526,1331.26,-854.261,0,1581.78,0.0885642,-0.0601393,3.44482,3.44649,5.58969e-11,-3.93617e-11,3.20397e-09,3.2047e-09
795,1692.95,502.61,0,1765.99,0.11129,0.0319794,3.44269,3.44464,7.01358e-11,1.93066e-11,3.20233e-09,3.20316e-09
665,786.595,1303.35,0,1522.32,0.0515711,0.085912,3.4423,3.44376,3.2384e-11,5.35874e-11,3.20198e-09,3.20259e-09
435,-1843.9,869.333,0,2038.56,-0.123574,0.0551257,3.43756,3.44022,-7.86842e-11,3.35507e-11,3.19826e-09,3.1994e-09
338,61.5977,2002.4,0,2003.35,0.00287684,0.131519,3.43515,3.43767,1.53024e-12,8.23116e-11,3.19616e-09,3.19722e-09
286,-1105.77,2243.64,0,2501.33,-0.0750269,0.146797,3.42717,3.43113,-4.79783e-11,9.18659e-11,3.18965e-09,3.19133e-09
121,-1628.01,-1866.42,0,2476.68,-0.108912,-0.121759,3.42719,3.43109,-6.94922e-11,-7.74106e-11,3.18927e-09,3.19097e-09
339,1945.71,1720.64,0,2597.39,0.127962,0.111669,3.42385,3.42806,8.07206e-11,6.96714e-11,3.18675e-09,3.18853e-09
250,1068.86,2496.2,0,2715.41,0.0707973,0.165233,3.42151,3.42623,4.48711e-11,1.04155e-10,3.18492e-09,3.18694e-09
524,867.887,-2272.32,0,2432.42,0.057162,-0.152161,3.42187,3.42573,3.58602e-11,-9.71759e-11,3.18449e-09,3.18617e-09
805,-2515.9,-514.758,0,2568.02,-0.168844,-0.0366937,3.42103,3.42539,-1.07663e-10,-2.45953e-11,3.18408e-09,3.18599e-09
