Point ID,Points_0,Points_1,Points_2,Points_Magnitude,displacement_0,displacement_1,displacement_2,displacement_Magnitude,velocity_0,velocity_1,velocity_2,velocity_Magnitude
0,-88042.8,35925.9,0,95090.5,-0.0133771,0.00588471,0.00222441,0.0147825,-7.73045e-12,3.32477e-12,-5.46543e-12,1.00342e-11
1,-87111,52500.1,0,101708,-0.00906243,0.00551588,0.00154624,0.0107212,-6.85152e-12,4.73642e-12,-1.30055e-12,8.43021e-12
2,-74638.7,45062.8,0,87187.1,-0.0168631,0.0103501,0.00309274,0.0200264,-8.22149e-12,4.76299e-12,-1.04526e-11,1.41257e-11
3,-112988,95412.8,0,147885,-0.00174885,0.00178043,0.00048739,0.00254283,-2.564e-12,2.84113e-12,2.32992e-12,4.48048e-12
4,122585,-150000,0,193719,0.000649087,0,0.000377421,0.00075084,1.20491e-12,0,2.07644e-12,2.40071e-12
5,-73503.3,60039,0,94907.4,-0.0105785,0.00869355,0.0020616,0.0138467,-6.45631e-12,5.58781e-12,-4.6029e-12,9.70022e-12
6,52500.7,87111.4,0,101709,0.0054976,0.0094817,0.00158762,0.0110746,4.27435e-12,6.85417e-12,-1.57812e-12,8.23044e-12
7,60041.1,73504.9,0,94910,0.00854289,0.0106519,0.0022851,0.0138444,5.24198e-12,7.01152e-12,-4.47234e-12,9.83064e-12
8,45064.1,74639.7,0,87188.6,0.0106603,0.0170281,0.0024444,0.0202379,4.813e-12,8.22141e-12,-1.15234e-11,1.49514e-11
9,-114318,73854.6,0,136099,-0.00261807,0.00227749,0.000703886,0.00354072,-3.46694e-12,3.39726e-12,2.66447e-12,5.53719e-12
10,-93066.1,82416,0,124313,-0.00363158,0.00335297,0.00130884,0.00511311,-4.41347e-12,4.39192e-12,3.29629e-12,7.04508e-12
11,-75377.2,30343.4,0,81255.5,-0.0243496,0.0100064,0.00355194,0.026564,-1.06556e-11,4.28343e-12,-1.8318e-11,2.16203e-11
12,-63699.6,38111.9,0,74230.4,-0.0305258,0.0171531,0.00496318,0.0353651,-1.27983e-11,6.48641e-12,-2.84987e-11,3.19068e-11
13,37449.2,-39392.6,0,54352.7,0.0782032,-0.0848349,0.0409446,0.12243,5.29894e-11,-5.90634e-11,-4.01772e-11,8.89414e-11
14,29861.7,-40130.5,0,50021.8,0.0904675,-0.123452,0.0659852,0.16667,6.81278e-11,-9.37984e-11,-1.50994e-11,1.16908e-10
15,32757.3,-33495.5,0,46850.8,0.135211,-0.139177,0.0985122,0.217617,1.09422e-10,-1.1425e-10,2.80069e-11,1.60657e-10
16,-5849.89,118265,0,118409,-0.00035071,0.00537108,0.00107503,0.00548882,-4.02129e-13,4.8341e-12,1.79694e-12,5.17293e-12
17,88672.4,19175.4,0,90722,0.016413,0.00332313,0.00119591,0.0167887,7.92769e-12,1.50716e-12,-9.00168e-12,1.20893e-11
18,84268.6,37659.3,0,92300.7,0.0136436,0.00619897,0.0025187,0.0151961,7.23116e-12,3.39511e-12,-4.93355e-12,9.38916e-12
19,75656.1,22514.3,0,78935,0.0268473,0.00846921,0.00453825,0.0285149,1.00028e-11,2.65605e-12,-2.09737e-11,2.33882e-11
20,38399.8,-133138,0,138565,0.0013324,-0.00194123,0.00091827,0.00252723,2.06759e-12,-2.4229e-12,3.27048e-12,4.56524e-12
21,30776.7,-150000,0,153125,0.000925857,0,0.000956557,0.00133124,1.48669e-12,0,3.42294e-12,3.73186e-12
22,51914.1,-150000,0,158730,0.00129052,0,0.00101114,0.00163946,2.17821e-12,0,3.59453e-12,4.203e-12
23,-18649.6,-25892.5,0,31909.7,-0.307921,-0.431923,0.577952,0.784476,-2.64509e-10,-3.69733e-10,6.77464e-10,8.15858e-10
24,-15531.1,-22640.6,0,27455.7,-0.374681,-0.555204,0.915422,1.1343,-3.08138e-10,-4.57383e-10,1.07317e-09,1.20658e-09
25,-133938,2013.65,0,133953,-0.00225195,9.81656e-05,0.000957955,0.00244921,-2.72445e-12,1.67938e-13,3.35076e-12,4.32186e-12
26,-133854,-18281.5,0,135097,-0.00220365,-0.000731345,0.000944034,0.00250642,-2.48907e-12,-1.12196e-12,3.31558e-12,4.29503e-12
27,-118265,-5849.88,0,118409,-0.00536081,-0.000313616,0.00110905,0.00548331,-5.00774e-12,-5.19973e-13,2.37554e-12,5.56696e-12
28,-9122.73,-27956.1,0,29407,-0.181494,-0.586799,0.763382,0.979809,-1.50238e-10,-4.9423e-10,8.97898e-10,1.03588e-09
29,150000,150000,0,212132,0,0,0.000111884,0.000111884,0,0,1.3409e-12,1.3409e-12
30,129139,129210,0,182680,0.00055975,0.000550545,0.000206143,0.000811735,1.00238e-12,9.9293e-13,1.56874e-12,2.10989e-12
